user_id,title,title_short,category,final_borda_rank,average_borda_score,total_borda_score,original_position,position_change,is_target,num_trials,original_ndcg_5
AQYM7Q42F4C87,Ready Player One,Ready Player One,unknown,2,14.95,299.0,1,-1,True,20,0.6309297535714575
AQYM7Q42F4C87,The Lone Wolf And the Bear: Three Centuries of Chechen Defiance of Russian Rule,The Lone Wolf And the Bear: Three Centuries of Che...,unknown,3,12.8,256.0,10,7,False,20,0.6309297535714575
AQYM7Q42F4C87,"Ben-Hur: A Tale of the Christ, by Lew Wallace, Spencer Press (World’s Greatest Literature, Vol. 10)","Ben-Hur: A Tale of the Christ, by Lew Wallace, Spe...",unknown,4,12.75,255.0,17,13,False,20,0.6309297535714575
AQYM7Q42F4C87,Anything For His Children (Families Are Forever),Anything For His Children (Families Are Forever),unknown,5,12.6,252.0,0,-5,False,20,0.6309297535714575
AQYM7Q42F4C87,In the Shadow of the Dragonfly,In the Shadow of the Dragonfly,unknown,6,12.6,252.0,5,-1,False,20,0.6309297535714575
AQYM7Q42F4C87,Getting Over It God's Way: Rebuilding the Ruins of Your Wounded Heart,Getting Over It God's Way: Rebuilding the Ruins of...,unknown,7,11.55,231.0,7,0,False,20,0.6309297535714575
AQYM7Q42F4C87,"Spice and Wolf, Vol. 4 - manga","Spice and Wolf, Vol. 4 - manga",unknown,8,10.85,217.0,6,-2,False,20,0.6309297535714575
AQYM7Q42F4C87,The 5th Amulet,The 5th Amulet,unknown,9,10.25,205.0,8,-1,False,20,0.6309297535714575
AQYM7Q42F4C87,Hard Knocks,Hard Knocks,unknown,10,9.75,195.0,14,4,False,20,0.6309297535714575
AQYM7Q42F4C87,Rockabilly: Guitar Play-Along Volume 20,Rockabilly: Guitar Play-Along Volume 20,unknown,11,9.45,189.0,4,-7,False,20,0.6309297535714575
AQYM7Q42F4C87,You Will Never Run Out of Jesus,You Will Never Run Out of Jesus,unknown,12,9.3,186.0,19,7,False,20,0.6309297535714575
AQYM7Q42F4C87,"First World, Ha, Ha, Ha!","First World, Ha, Ha, Ha!",unknown,13,9.2,184.0,9,-4,False,20,0.6309297535714575
AQYM7Q42F4C87,Explore It: Earthquakes and Volcanoes,Explore It: Earthquakes and Volcanoes,unknown,14,9.0,180.0,11,-3,False,20,0.6309297535714575
AQYM7Q42F4C87,The Medicaid Handbook 2008- Protecting Your Assets From Nursing Home Costs,The Medicaid Handbook 2008- Protecting Your Assets...,unknown,15,8.55,171.0,13,-2,False,20,0.6309297535714575
AQYM7Q42F4C87,Flight Instructor's Manual,Flight Instructor's Manual,unknown,16,8.35,167.0,3,-13,False,20,0.6309297535714575
AQYM7Q42F4C87,"Geometry, Student Edition (MERRILL GEOMETRY)","Geometry, Student Edition (MERRILL GEOMETRY)",unknown,17,8.1,162.0,18,1,False,20,0.6309297535714575
AQYM7Q42F4C87,Wars Against Napoleon: Debunking the Myth of the Napoleonic Wars,Wars Against Napoleon: Debunking the Myth of the N...,unknown,18,8.1,162.0,15,-3,False,20,0.6309297535714575
AQYM7Q42F4C87,Poemas: Breve selección (Poesía) (Spanish Edition),Poemas: Breve selección (Poesía) (Spanish Edition),unknown,19,7.6,152.0,12,-7,False,20,0.6309297535714575
AQYM7Q42F4C87,Management Auditor Trainee (Career Examination Series),Management Auditor Trainee (Career Examination Ser...,unknown,20,6.65,133.0,16,-4,False,20,0.6309297535714575
A3UM6L2OK9KKW4,Rebel: A Novel (The Brides of Alba Series),Rebel: A Novel (The Brides of Alba Series),unknown,1,14.95,299.0,0,-1,False,20,1.0
A3UM6L2OK9KKW4,The Husband's Secret,The Husband's Secret,unknown,2,14.75,295.0,9,7,True,20,1.0
A3UM6L2OK9KKW4,The Cross and the Prodigal: Luke 15 Through the Eyes of Middle Eastern Peasants,The Cross and the Prodigal: Luke 15 Through the Ey...,unknown,3,13.3,266.0,1,-2,False,20,1.0
A3UM6L2OK9KKW4,Famous Florida Recipes: 300 Years of Good Eating,Famous Florida Recipes: 300 Years of Good Eating,unknown,4,11.8,236.0,16,12,False,20,1.0
A3UM6L2OK9KKW4,I Thought I'd Be Done by Now: Hope and Help for Mothers of Adult Children Searching for Peace,I Thought I'd Be Done by Now: Hope and Help for Mo...,unknown,5,11.55,231.0,17,12,False,20,1.0
A3UM6L2OK9KKW4,"Hope, the Angelfish","Hope, the Angelfish",unknown,6,11.25,225.0,5,-1,False,20,1.0
A3UM6L2OK9KKW4,Trademark & Unfair Competition in the New Technological Age (Aspen Casebook Series),Trademark & Unfair Competition in the New Technolo...,unknown,7,11.1,222.0,15,8,False,20,1.0
A3UM6L2OK9KKW4,America's Dates With Destiny,America's Dates With Destiny,unknown,8,10.75,215.0,8,0,False,20,1.0
A3UM6L2OK9KKW4,Moomin's Lift-The-Flap Hide and Seek: with Big Flaps for Little Hands,Moomin's Lift-The-Flap Hide and Seek: with Big Fla...,unknown,9,10.7,214.0,6,-3,False,20,1.0
A3UM6L2OK9KKW4,"The Metropolitan Museum of Art: Metropolitan Cats (Paintings, Sculpture, Prints, Drawings, Book Illustrations, Needlework, Lacquers, and Ceramics)",The Metropolitan Museum of Art: Metropolitan Cats ...,unknown,10,10.4,208.0,13,3,False,20,1.0
A3UM6L2OK9KKW4,"Going for Broke: How Robert Campeau Bankrupted the Retail Industry, Jolted the Junk Bond Market, and Brought the Booming 80s to a Crash",Going for Broke: How Robert Campeau Bankrupted the...,unknown,11,10.35,207.0,7,-4,False,20,1.0
A3UM6L2OK9KKW4,Illustrated Dictionary of Architecture,Illustrated Dictionary of Architecture,unknown,12,10.25,205.0,19,7,False,20,1.0
A3UM6L2OK9KKW4,ANALYZING SHORT STORIES,ANALYZING SHORT STORIES,unknown,13,10.1,202.0,4,-9,False,20,1.0
A3UM6L2OK9KKW4,Self Defense Laws of All 50 States (2nd Edition),Self Defense Laws of All 50 States (2nd Edition),unknown,14,9.5,190.0,3,-11,False,20,1.0
A3UM6L2OK9KKW4,Good Little Wolf,Good Little Wolf,unknown,15,9.0,180.0,12,-3,False,20,1.0
A3UM6L2OK9KKW4,The Art of X2: The Making of the Blockbuster Movie (Pictorial Moviebook),The Art of X2: The Making of the Blockbuster Movie...,unknown,16,8.6,172.0,2,-14,False,20,1.0
A3UM6L2OK9KKW4,Backup 2 Disk Now! Advanced Design and Scalability Guide for Backup for Workgroups(TM),Backup 2 Disk Now! Advanced Design and Scalability...,unknown,17,8.1,162.0,10,-7,False,20,1.0
A3UM6L2OK9KKW4,Communion in the Hand: Documents and History,Communion in the Hand: Documents and History,unknown,18,8.1,162.0,14,-4,False,20,1.0
A3UM6L2OK9KKW4,Ecg: Pocket,Ecg: Pocket,unknown,19,8.0,160.0,18,-1,False,20,1.0
A3UM6L2OK9KKW4,Mel Bay Music of the North American Indians for Acoustic Guitar Book/CD set,Mel Bay Music of the North American Indians for Ac...,unknown,20,7.45,149.0,11,-9,False,20,1.0
A8HH3AZAAZDV4,20/20 Foresight: Crafting Strategy in an Uncertain World,20/20 Foresight: Crafting Strategy in an Uncertain...,unknown,1,15.85,317.0,11,10,False,20,0.43067655807339306
A8HH3AZAAZDV4,Communication and Organizational Crisis,Communication and Organizational Crisis,unknown,2,15.1,302.0,8,6,False,20,0.43067655807339306
A8HH3AZAAZDV4,A Box of Matches: A Novel,A Box of Matches: A Novel,unknown,3,14.8,296.0,19,16,False,20,0.43067655807339306
A8HH3AZAAZDV4,Nursing Leadership and Management: A Practical Guide,Nursing Leadership and Management: A Practical Gui...,unknown,4,14.3,286.0,17,13,True,20,0.43067655807339306
A8HH3AZAAZDV4,Ed Emberley's Big Red Drawing Book (Ed Emberley's Big Series),Ed Emberley's Big Red Drawing Book (Ed Emberley's ...,unknown,5,12.1,242.0,10,5,False,20,0.43067655807339306
A8HH3AZAAZDV4,Victorian London: The Tale of a City 1840--1870,Victorian London: The Tale of a City 1840--1870,unknown,6,12.05,241.0,9,3,False,20,0.43067655807339306
A8HH3AZAAZDV4,A Little Magic,A Little Magic,unknown,7,11.35,227.0,7,0,False,20,0.43067655807339306
A8HH3AZAAZDV4,Cryptographic Libraries for Developers (Programming Series),Cryptographic Libraries for Developers (Programmin...,unknown,8,11.15,223.0,12,4,False,20,0.43067655807339306
A8HH3AZAAZDV4,The Fourth Amendment: Its History and Interpretation,The Fourth Amendment: Its History and Interpretati...,unknown,9,10.8,216.0,3,-6,False,20,0.43067655807339306
A8HH3AZAAZDV4,More than Petticoats: Remarkable Utah Women (More than Petticoats Series),More than Petticoats: Remarkable Utah Women (More ...,unknown,10,10.25,205.0,14,4,False,20,0.43067655807339306
A8HH3AZAAZDV4,Molecular Origami: Precision Scale Models from Paper,Molecular Origami: Precision Scale Models from Pap...,unknown,11,9.7,194.0,13,2,False,20,0.43067655807339306
A8HH3AZAAZDV4,Meet Annie Angel,Meet Annie Angel,unknown,12,9.5,190.0,5,-7,False,20,0.43067655807339306
A8HH3AZAAZDV4,Guinness World Records Gamers Edition 2011,Guinness World Records Gamers Edition 2011,unknown,13,9.3,186.0,15,2,False,20,0.43067655807339306
A8HH3AZAAZDV4,Goldfish Guide,Goldfish Guide,unknown,14,8.85,177.0,18,4,False,20,0.43067655807339306
A8HH3AZAAZDV4,Deadly Fighting Skills of the World,Deadly Fighting Skills of the World,unknown,15,8.5,170.0,2,-13,False,20,0.43067655807339306
A8HH3AZAAZDV4,Burt Munro Indian Legend of Speed,Burt Munro Indian Legend of Speed,unknown,16,8.0,160.0,16,0,False,20,0.43067655807339306
A8HH3AZAAZDV4,Death Knocks Three Times,Death Knocks Three Times,unknown,17,7.9,158.0,0,-17,False,20,0.43067655807339306
A8HH3AZAAZDV4,Jess (American Girl Today),Jess (American Girl Today),unknown,18,7.5,150.0,4,-14,False,20,0.43067655807339306
A8HH3AZAAZDV4,The Tennis Hustler,The Tennis Hustler,unknown,19,6.85,137.0,1,-18,False,20,0.43067655807339306
A8HH3AZAAZDV4,"Saxon Math 6/5: Homeschool- Solutions Manual, 3rd Edition","Saxon Math 6/5: Homeschool- Solutions Manual, 3rd ...",unknown,20,6.15,123.0,6,-14,False,20,0.43067655807339306
A1YC6XVUUNCTC,Isle Of Palms: A Lowcountry Tale,Isle Of Palms: A Lowcountry Tale,unknown,1,15.3,306.0,12,11,False,20,0.38685280723454163
A1YC6XVUUNCTC,"Jekyll Says ...: Good Deeds Cats Do That You Should, Too!",Jekyll Says ...: Good Deeds Cats Do That You Shoul...,unknown,2,14.0,280.0,15,13,False,20,0.38685280723454163
A1YC6XVUUNCTC,Bewitched Forever: 40th Anniversary Edition,Bewitched Forever: 40th Anniversary Edition,unknown,3,13.1,262.0,5,2,False,20,0.38685280723454163
A1YC6XVUUNCTC,The Other Side of Longing,The Other Side of Longing,unknown,4,12.7,254.0,1,-3,False,20,0.38685280723454163
A1YC6XVUUNCTC,Reluctant Smuggler (To Catch a Thief Series #3),Reluctant Smuggler (To Catch a Thief Series #3),unknown,5,12.65,253.0,17,12,False,20,0.38685280723454163
A1YC6XVUUNCTC,Allegiant,Allegiant,unknown,6,12.4,248.0,11,5,True,20,0.38685280723454163
A1YC6XVUUNCTC,Leaving The Farm,Leaving The Farm,unknown,7,11.85,237.0,16,9,False,20,0.38685280723454163
A1YC6XVUUNCTC,Mao: A Life,Mao: A Life,unknown,8,10.7,214.0,2,-6,False,20,0.38685280723454163
A1YC6XVUUNCTC,"Richard Wagner: His life, art and thought","Richard Wagner: His life, art and thought",unknown,9,10.45,209.0,10,1,False,20,0.38685280723454163
A1YC6XVUUNCTC,Police Assessment Testing: An Assessment Center Handbook for Law Enforcement Personnel,Police Assessment Testing: An Assessment Center Ha...,unknown,10,10.45,209.0,18,8,False,20,0.38685280723454163
A1YC6XVUUNCTC,Streetwise Tuscany,Streetwise Tuscany,unknown,11,10.4,208.0,19,8,False,20,0.38685280723454163
A1YC6XVUUNCTC,The Dark Invader: Wartime Reminiscences of a German Naval Intelligence Officer (Classics of Espionage),The Dark Invader: Wartime Reminiscences of a Germa...,unknown,12,10.35,207.0,14,2,False,20,0.38685280723454163
A1YC6XVUUNCTC,Pro BizTalk 2006 (Expert's Voice),Pro BizTalk 2006 (Expert's Voice),unknown,13,9.95,199.0,4,-9,False,20,0.38685280723454163
A1YC6XVUUNCTC,Between One Future and the Next,Between One Future and the Next,unknown,14,9.65,193.0,6,-8,False,20,0.38685280723454163
A1YC6XVUUNCTC,Great Britain Concise 2013,Great Britain Concise 2013,unknown,15,8.65,173.0,8,-7,False,20,0.38685280723454163
A1YC6XVUUNCTC,"Wasps, the Poet and the Women the Frogs","Wasps, the Poet and the Women the Frogs",unknown,16,8.05,161.0,7,-9,False,20,0.38685280723454163
A1YC6XVUUNCTC,Iowa Birds,Iowa Birds,unknown,17,7.75,155.0,13,-4,False,20,0.38685280723454163
A1YC6XVUUNCTC,Reduced,Reduced,unknown,18,7.55,151.0,0,-18,False,20,0.38685280723454163
A1YC6XVUUNCTC,LES DIABOLIQUES D'AUREVILLY,LES DIABOLIQUES D'AUREVILLY,unknown,19,7.5,150.0,3,-16,False,20,0.38685280723454163
A1YC6XVUUNCTC,New Jersey ASK 8 Science Test (Barron's Test Prep NJ),New Jersey ASK 8 Science Test (Barron's Test Prep ...,unknown,20,6.55,131.0,9,-11,False,20,0.38685280723454163
AX41TTHQLWY70,Touch & Go (Detective D. D. Warren),Touch & Go (Detective D. D. Warren),unknown,1,14.2,284.0,12,11,True,20,0.6309297535714575
AX41TTHQLWY70,"The Prediabetes Detox: A Whole-Body Program to Balance Your Blood Sugar, Increase Energy, and Reduce Sugar Cravings",The Prediabetes Detox: A Whole-Body Program to Bal...,unknown,2,14.1,282.0,17,15,False,20,0.6309297535714575
AX41TTHQLWY70,Wild Costa Rica: The Wildlife and Landscapes of Costa Rica (The MIT Press),Wild Costa Rica: The Wildlife and Landscapes of Co...,unknown,3,13.2,264.0,2,-1,False,20,0.6309297535714575
AX41TTHQLWY70,Alison's Wonderland,Alison's Wonderland,unknown,4,13.1,262.0,19,15,False,20,0.6309297535714575
AX41TTHQLWY70,Angel Signs: A Celestial Guide to the Powers of Your Own Guardian Angel,Angel Signs: A Celestial Guide to the Powers of Yo...,unknown,5,12.55,251.0,10,5,False,20,0.6309297535714575
AX41TTHQLWY70,"Instant Expert: Collecting Lucky Coins, Tokens, and Medals","Instant Expert: Collecting Lucky Coins, Tokens, an...",unknown,6,11.3,226.0,6,0,False,20,0.6309297535714575
AX41TTHQLWY70,"CrunchTime: Contracts, Fifth Edition","CrunchTime: Contracts, Fifth Edition",unknown,7,11.2,224.0,18,11,False,20,0.6309297535714575
AX41TTHQLWY70,"Portugal's Guerrilla Wars in Africa: Lisbon's Three Wars in Angola, Mozambique and Portuguese Guinea 1961-74",Portugal's Guerrilla Wars in Africa: Lisbon's Thre...,unknown,8,11.05,221.0,11,3,False,20,0.6309297535714575
AX41TTHQLWY70,Hurricane Elaine,Hurricane Elaine,unknown,9,10.8,216.0,4,-5,False,20,0.6309297535714575
AX41TTHQLWY70,The Abkhazians: A Handbook (Peoples of the Caucasus Handbooks),The Abkhazians: A Handbook (Peoples of the Caucasu...,unknown,10,10.7,214.0,16,6,False,20,0.6309297535714575
AX41TTHQLWY70,Patterns of Illusion and Change,Patterns of Illusion and Change,unknown,11,10.35,207.0,3,-8,False,20,0.6309297535714575
AX41TTHQLWY70,Hacking For Beginners - a beginners guide for learning hacking (Original),Hacking For Beginners - a beginners guide for lear...,unknown,12,9.9,198.0,0,-12,False,20,0.6309297535714575
AX41TTHQLWY70,At the Lord's Table: Communion Prayers for All Seasons,At the Lord's Table: Communion Prayers for All Sea...,unknown,13,9.85,197.0,14,1,False,20,0.6309297535714575
AX41TTHQLWY70,The Essential Dale Wood: 40 Classic Hymn Tune Settings for Organ,The Essential Dale Wood: 40 Classic Hymn Tune Sett...,unknown,14,9.8,196.0,15,1,False,20,0.6309297535714575
AX41TTHQLWY70,BEST AND WORST TRAVELS,BEST AND WORST TRAVELS,unknown,15,9.25,185.0,13,-2,False,20,0.6309297535714575
AX41TTHQLWY70,Introduction to Transportation Engineering,Introduction to Transportation Engineering,unknown,16,8.45,169.0,9,-7,False,20,0.6309297535714575
AX41TTHQLWY70,The Way Things Are: The De Rerum Natura of Titus Lucretius Carus,The Way Things Are: The De Rerum Natura of Titus L...,unknown,17,8.3,166.0,1,-16,False,20,0.6309297535714575
AX41TTHQLWY70,Eight Animals Play Ball,Eight Animals Play Ball,unknown,18,7.9,158.0,7,-11,False,20,0.6309297535714575
AX41TTHQLWY70,"Thoughts of home: Reflections on families, houses, and homelands from the pages of House beautiful magazine","Thoughts of home: Reflections on families, houses,...",unknown,19,7.4,148.0,8,-11,False,20,0.6309297535714575
AX41TTHQLWY70,A Separate Peace (Cliffs Notes),A Separate Peace (Cliffs Notes),unknown,20,6.6,132.0,5,-15,False,20,0.6309297535714575
A3MM7I7Y88ENY2,Daring Diplomacy: Clinton's Secret Search for Peace in Ireland,Daring Diplomacy: Clinton's Secret Search for Peac...,unknown,1,15.05,301.0,9,8,False,20,0.38685280723454163
A3MM7I7Y88ENY2,Persia and the Greeks: The Defence of the West C546-478 B.C.,Persia and the Greeks: The Defence of the West C54...,unknown,2,14.55,291.0,18,16,False,20,0.38685280723454163
A3MM7I7Y88ENY2,"Return to Sandahl: A compendium of short stories set in the town of Sandahl, in the Lands of Methanasia, on the World of Pearl (Troubadour Tales of Methanasia)",Return to Sandahl: A compendium of short stories s...,unknown,3,13.9,278.0,10,7,False,20,0.38685280723454163
A3MM7I7Y88ENY2,The Bear Dogs of Katahdin: And Other Recollections of a Baxter State Park Ranger,The Bear Dogs of Katahdin: And Other Recollections...,unknown,4,13.9,278.0,6,2,False,20,0.38685280723454163
A3MM7I7Y88ENY2,Careless Love: The Unmaking of Elvis Presley,Careless Love: The Unmaking of Elvis Presley,unknown,5,13.7,274.0,14,9,True,20,0.38685280723454163
A3MM7I7Y88ENY2,Winning at Collective Bargaining: Strategies Everyone Can Live With,Winning at Collective Bargaining: Strategies Every...,unknown,6,12.45,249.0,5,-1,False,20,0.38685280723454163
A3MM7I7Y88ENY2,Dying from Dioxin: A Citizen's Guide to Reclaiming our Health and Rebuilding Democracy,Dying from Dioxin: A Citizen's Guide to Reclaiming...,unknown,7,12.0,240.0,0,-7,False,20,0.38685280723454163
A3MM7I7Y88ENY2,Dirty Wounds,Dirty Wounds,unknown,8,10.85,217.0,2,-6,False,20,0.38685280723454163
A3MM7I7Y88ENY2,How Yoga Works,How Yoga Works,unknown,9,10.55,211.0,17,8,False,20,0.38685280723454163
A3MM7I7Y88ENY2,The Play Room,The Play Room,unknown,10,10.15,203.0,19,9,False,20,0.38685280723454163
A3MM7I7Y88ENY2,The Political Culture of the American Whigs,The Political Culture of the American Whigs,unknown,11,9.9,198.0,8,-3,False,20,0.38685280723454163
A3MM7I7Y88ENY2,"The Twelve Minor Prophets, Volume 1...","The Twelve Minor Prophets, Volume 1...",unknown,12,9.15,183.0,16,4,False,20,0.38685280723454163
A3MM7I7Y88ENY2,"Basara, Vol. 1","Basara, Vol. 1",unknown,13,8.95,179.0,15,2,False,20,0.38685280723454163
A3MM7I7Y88ENY2,"MEMS/MOEM Packaging: Concepts, Designs, Materials and Processes (Mcgraw-Hill Nanoscience and Technology)","MEMS/MOEM Packaging: Concepts, Designs, Materials ...",unknown,14,8.95,179.0,11,-3,False,20,0.38685280723454163
A3MM7I7Y88ENY2,THE NEVER WIFE,THE NEVER WIFE,unknown,15,8.65,173.0,4,-11,False,20,0.38685280723454163
A3MM7I7Y88ENY2,Born Fi' Dead,Born Fi' Dead,unknown,16,8.3,166.0,13,-3,False,20,0.38685280723454163
A3MM7I7Y88ENY2,A Trick of Sunlight: Poems,A Trick of Sunlight: Poems,unknown,17,8.25,165.0,12,-5,False,20,0.38685280723454163
A3MM7I7Y88ENY2,"Pocket Bi-Lingual Dictionary Hebrew English, English hebrew","Pocket Bi-Lingual Dictionary Hebrew English, Engli...",unknown,18,7.2,144.0,1,-17,False,20,0.38685280723454163
A3MM7I7Y88ENY2,Avril Lavigne: Celebrity With Heart (Celebrities With Heart),Avril Lavigne: Celebrity With Heart (Celebrities W...,unknown,19,6.8,136.0,3,-16,False,20,0.38685280723454163
A3MM7I7Y88ENY2,Harley-Davidson 2010,Harley-Davidson 2010,unknown,20,6.75,135.0,7,-13,False,20,0.38685280723454163
A23MBQRAQ9TKI6,"Screenwriting: The Art, Craft, and Business of Film and Television Writing","Screenwriting: The Art, Craft, and Business of Fil...",unknown,1,17.65,353.0,3,2,False,20,0.6309297535714575
A23MBQRAQ9TKI6,Daughter of Time: A Time Travel Romance,Daughter of Time: A Time Travel Romance,unknown,2,16.05,321.0,5,3,True,20,0.6309297535714575
A23MBQRAQ9TKI6,The Last Queen of England: A Genealogical Crime Mystery #3 (Jefferson Tayte),The Last Queen of England: A Genealogical Crime My...,unknown,3,15.3,306.0,8,5,False,20,0.6309297535714575
A23MBQRAQ9TKI6,A Creative Guide to Crochet,A Creative Guide to Crochet,unknown,4,12.3,246.0,7,3,False,20,0.6309297535714575
A23MBQRAQ9TKI6,"The Roots of Consciousness: Psychic Liberation Through History, Science, and Experience",The Roots of Consciousness: Psychic Liberation Thr...,unknown,5,12.05,241.0,17,12,False,20,0.6309297535714575
A23MBQRAQ9TKI6,Jesse Owens: Fastest Man Alive,Jesse Owens: Fastest Man Alive,unknown,6,11.95,239.0,18,12,False,20,0.6309297535714575
A23MBQRAQ9TKI6,"Steel Rain, the Mission: Gold and Nuclear Weapons Detected in Norway Fjords trigger a covert war","Steel Rain, the Mission: Gold and Nuclear Weapons ...",unknown,7,11.0,220.0,4,-3,False,20,0.6309297535714575
A23MBQRAQ9TKI6,Eating the Dinosaur,Eating the Dinosaur,unknown,8,11.0,220.0,15,7,False,20,0.6309297535714575
A23MBQRAQ9TKI6,The Master of Happy Endings,The Master of Happy Endings,unknown,9,10.05,201.0,13,4,False,20,0.6309297535714575
